season,team_href
2013.0,/cfb/schools/western-michigan/
2013.0,/cfb/schools/utah-state/
2013.0,/cfb/schools/boise-state/
2013.0,/cfb/schools/colorado-state/
2013.0,/cfb/schools/wyoming/
2013.0,/cfb/schools/new-mexico/
2013.0,/cfb/schools/air-force/
2013.0,/cfb/schools/fresno-state/
2013.0,/cfb/schools/san-diego-state/
2013.0,/cfb/schools/nevada-las-vegas/
2013.0,/cfb/schools/san-jose-state/
2013.0,/cfb/schools/nevada/
2013.0,/cfb/schools/hawaii/
2013.0,/cfb/schools/oregon/
2013.0,/cfb/schools/stanford/
2013.0,/cfb/schools/washington/
2013.0,/cfb/schools/oregon-state/
2013.0,/cfb/schools/washington-state/
2013.0,/cfb/schools/california/
2013.0,/cfb/schools/arizona-state/
2013.0,/cfb/schools/ucla/
2013.0,/cfb/schools/southern-california/
2013.0,/cfb/schools/arizona/
2013.0,/cfb/schools/utah/
2013.0,/cfb/schools/colorado/
2013.0,/cfb/schools/missouri/
2013.0,/cfb/schools/south-carolina/
2013.0,/cfb/schools/georgia/
2013.0,/cfb/schools/vanderbilt/
2013.0,/cfb/schools/florida/
2013.0,/cfb/schools/tennessee/
2013.0,/cfb/schools/kentucky/
2013.0,/cfb/schools/alabama/
2013.0,/cfb/schools/auburn/
2013.0,/cfb/schools/louisiana-state/
2013.0,/cfb/schools/texas-am/
2013.0,/cfb/schools/mississippi/
2013.0,/cfb/schools/mississippi-state/
2013.0,/cfb/schools/arkansas/
2013.0,/cfb/schools/arkansas-state/
2013.0,/cfb/schools/louisiana-lafayette/
2013.0,/cfb/schools/western-kentucky/
2013.0,/cfb/schools/louisiana-monroe/
2013.0,/cfb/schools/south-alabama/
2013.0,/cfb/schools/troy/
2013.0,/cfb/schools/texas-state/
2013.0,/cfb/schools/georgia-state/
2014.0,/cfb/schools/florida-state/
2014.0,/cfb/schools/clemson/
2014.0,/cfb/schools/louisville/
2014.0,/cfb/schools/boston-college/
2014.0,/cfb/schools/north-carolina-state/
2014.0,/cfb/schools/syracuse/
2014.0,/cfb/schools/wake-forest/
2014.0,/cfb/schools/georgia-tech/
2014.0,/cfb/schools/duke/
2014.0,/cfb/schools/north-carolina/
2014.0,/cfb/schools/pittsburgh/
2014.0,/cfb/schools/virginia-tech/
2014.0,/cfb/schools/miami-fl/
2014.0,/cfb/schools/virginia/
2014.0,/cfb/schools/memphis/
2014.0,/cfb/schools/cincinnati/
2014.0,/cfb/schools/central-florida/
2014.0,/cfb/schools/east-carolina/
2014.0,/cfb/schools/houston/
2014.0,/cfb/schools/temple/
2014.0,/cfb/schools/south-florida/
2014.0,/cfb/schools/tulane/
2014.0,/cfb/schools/tulsa/
2014.0,/cfb/schools/connecticut/
2014.0,/cfb/schools/southern-methodist/
2014.0,/cfb/schools/texas-christian/
2014.0,/cfb/schools/baylor/
2014.0,/cfb/schools/kansas-state/
2014.0,/cfb/schools/oklahoma/
2014.0,/cfb/schools/west-virginia/
2014.0,/cfb/schools/texas/
2014.0,/cfb/schools/oklahoma-state/
2014.0,/cfb/schools/texas-tech/
2014.0,/cfb/schools/kansas/
2014.0,/cfb/schools/iowa-state/
2014.0,/cfb/schools/ohio-state/
2014.0,/cfb/schools/michigan-state/
2014.0,/cfb/schools/maryland/
2014.0,/cfb/schools/rutgers/
2014.0,/cfb/schools/michigan/
2014.0,/cfb/schools/penn-state/
2014.0,/cfb/schools/indiana/
2014.0,/cfb/schools/wisconsin/
2014.0,/cfb/schools/minnesota/
2014.0,/cfb/schools/nebraska/
2014.0,/cfb/schools/iowa/
2014.0,/cfb/schools/illinois/
2014.0,/cfb/schools/northwestern/
2014.0,/cfb/schools/purdue/
2014.0,/cfb/schools/marshall/
2014.0,/cfb/schools/middle-tennessee-state/
2014.0,/cfb/schools/western-kentucky/
2014.0,/cfb/schools/old-dominion/
2014.0,/cfb/schools/alabama-birmingham/
2014.0,/cfb/schools/florida-international/
2014.0,/cfb/schools/florida-atlantic/
2014.0,/cfb/schools/louisiana-tech/
2014.0,/cfb/schools/rice/
2014.0,/cfb/schools/texas-el-paso/
2014.0,/cfb/schools/texas-san-antonio/
2014.0,/cfb/schools/north-texas/
2014.0,/cfb/schools/southern-mississippi/
2014.0,/cfb/schools/notre-dame/
2014.0,/cfb/schools/navy/
2014.0,/cfb/schools/army/
2014.0,/cfb/schools/brigham-young/
2014.0,/cfb/schools/bowling-green-state/
2014.0,/cfb/schools/ohio/
2014.0,/cfb/schools/buffalo/
2014.0,/cfb/schools/akron/
2014.0,/cfb/schools/massachusetts/
2014.0,/cfb/schools/miami-oh/
2014.0,/cfb/schools/kent-state/
2014.0,/cfb/schools/northern-illinois/
2014.0,/cfb/schools/toledo/
2014.0,/cfb/schools/western-michigan/
2014.0,/cfb/schools/central-michigan/
2014.0,/cfb/schools/ball-state/
2014.0,/cfb/schools/eastern-michigan/
2014.0,/cfb/schools/boise-state/
2014.0,/cfb/schools/colorado-state/
2014.0,/cfb/schools/utah-state/
2014.0,/cfb/schools/air-force/
2014.0,/cfb/schools/new-mexico/
2014.0,/cfb/schools/wyoming/
2014.0,/cfb/schools/san-diego-state/
2014.0,/cfb/schools/fresno-state/
2014.0,/cfb/schools/nevada/
2014.0,/cfb/schools/hawaii/
2014.0,/cfb/schools/san-jose-state/
2014.0,/cfb/schools/nevada-las-vegas/
2014.0,/cfb/schools/oregon/
2014.0,/cfb/schools/stanford/
2014.0,/cfb/schools/washington/
2014.0,/cfb/schools/california/
2014.0,/cfb/schools/oregon-state/
2014.0,/cfb/schools/washington-state/
2014.0,/cfb/schools/arizona/
2014.0,/cfb/schools/arizona-state/
2014.0,/cfb/schools/ucla/
2014.0,/cfb/schools/southern-california/
2014.0,/cfb/schools/utah/
2014.0,/cfb/schools/colorado/
2014.0,/cfb/schools/missouri/
2014.0,/cfb/schools/georgia/
2014.0,/cfb/schools/florida/
2014.0,/cfb/schools/south-carolina/
2014.0,/cfb/schools/tennessee/
2014.0,/cfb/schools/kentucky/
2014.0,/cfb/schools/vanderbilt/
2014.0,/cfb/schools/alabama/
2014.0,/cfb/schools/mississippi-state/
2014.0,/cfb/schools/mississippi/
2014.0,/cfb/schools/auburn/
2014.0,/cfb/schools/louisiana-state/
2014.0,/cfb/schools/texas-am/
2014.0,/cfb/schools/arkansas/
2014.0,/cfb/schools/georgia-southern/
2014.0,/cfb/schools/appalachian-state/
2014.0,/cfb/schools/louisiana-lafayette/
2014.0,/cfb/schools/arkansas-state/
2014.0,/cfb/schools/texas-state/
2014.0,/cfb/schools/south-alabama/
2014.0,/cfb/schools/louisiana-monroe/
2014.0,/cfb/schools/troy/
2014.0,/cfb/schools/new-mexico-state/
2014.0,/cfb/schools/idaho/
2014.0,/cfb/schools/georgia-state/
2015.0,/cfb/schools/clemson/
2015.0,/cfb/schools/florida-state/
2015.0,/cfb/schools/louisville/
2015.0,/cfb/schools/north-carolina-state/
2015.0,/cfb/schools/syracuse/
2015.0,/cfb/schools/wake-forest/
2015.0,/cfb/schools/boston-college/
2015.0,/cfb/schools/north-carolina/
2015.0,/cfb/schools/pittsburgh/
2015.0,/cfb/schools/miami-fl/
2015.0,/cfb/schools/duke/
2015.0,/cfb/schools/virginia-tech/
2015.0,/cfb/schools/virginia/
2015.0,/cfb/schools/georgia-tech/
2015.0,/cfb/schools/temple/
2015.0,/cfb/schools/south-florida/
2015.0,/cfb/schools/cincinnati/
2015.0,/cfb/schools/connecticut/
2015.0,/cfb/schools/east-carolina/
2015.0,/cfb/schools/central-florida/
2015.0,/cfb/schools/houston/
2015.0,/cfb/schools/navy/
2015.0,/cfb/schools/memphis/
2015.0,/cfb/schools/tulsa/
2015.0,/cfb/schools/tulane/
2015.0,/cfb/schools/southern-methodist/
2015.0,/cfb/schools/oklahoma/
2015.0,/cfb/schools/texas-christian/
2015.0,/cfb/schools/oklahoma-state/
2015.0,/cfb/schools/baylor/
2015.0,/cfb/schools/west-virginia/
2015.0,/cfb/schools/texas-tech/
2015.0,/cfb/schools/texas/
2015.0,/cfb/schools/kansas-state/
2015.0,/cfb/schools/iowa-state/
2015.0,/cfb/schools/kansas/
2015.0,/cfb/schools/ohio-state/
2015.0,/cfb/schools/michigan-state/
2015.0,/cfb/schools/michigan/
2015.0,/cfb/schools/penn-state/
2015.0,/cfb/schools/indiana/
2015.0,/cfb/schools/rutgers/
2015.0,/cfb/schools/maryland/
2015.0,/cfb/schools/iowa/
2015.0,/cfb/schools/northwestern/
2015.0,/cfb/schools/wisconsin/
2015.0,/cfb/schools/nebraska/
2015.0,/cfb/schools/illinois/
2015.0,/cfb/schools/minnesota/
2015.0,/cfb/schools/purdue/
2015.0,/cfb/schools/western-kentucky/
2015.0,/cfb/schools/marshall/
2015.0,/cfb/schools/middle-tennessee-state/
2015.0,/cfb/schools/florida-international/
2015.0,/cfb/schools/old-dominion/
2015.0,/cfb/schools/florida-atlantic/
2015.0,/cfb/schools/charlotte/
2015.0,/cfb/schools/southern-mississippi/
2015.0,/cfb/schools/louisiana-tech/
2015.0,/cfb/schools/rice/
2015.0,/cfb/schools/texas-el-paso/
2015.0,/cfb/schools/texas-san-antonio/
2015.0,/cfb/schools/north-texas/
2015.0,/cfb/schools/notre-dame/
2015.0,/cfb/schools/brigham-young/
2015.0,/cfb/schools/army/
2015.0,/cfb/schools/bowling-green-state/
2015.0,/cfb/schools/akron/
2015.0,/cfb/schools/ohio/
2015.0,/cfb/schools/buffalo/
2015.0,/cfb/schools/kent-state/
2015.0,/cfb/schools/massachusetts/
2015.0,/cfb/schools/miami-oh/
2015.0,/cfb/schools/toledo/
2015.0,/cfb/schools/western-michigan/
2015.0,/cfb/schools/central-michigan/
2015.0,/cfb/schools/northern-illinois/
2015.0,/cfb/schools/ball-state/
2015.0,/cfb/schools/eastern-michigan/
2015.0,/cfb/schools/air-force/
2015.0,/cfb/schools/boise-state/
2015.0,/cfb/schools/colorado-state/
2015.0,/cfb/schools/new-mexico/
2015.0,/cfb/schools/utah-state/
2015.0,/cfb/schools/wyoming/
2015.0,/cfb/schools/san-diego-state/
2015.0,/cfb/schools/nevada/
2015.0,/cfb/schools/san-jose-state/
2015.0,/cfb/schools/fresno-state/
2015.0,/cfb/schools/nevada-las-vegas/
2015.0,/cfb/schools/hawaii/
2015.0,/cfb/schools/stanford/
2015.0,/cfb/schools/oregon/
2015.0,/cfb/schools/washington-state/
2015.0,/cfb/schools/california/
2015.0,/cfb/schools/washington/
2015.0,/cfb/schools/oregon-state/
2015.0,/cfb/schools/utah/
2015.0,/cfb/schools/southern-california/
2015.0,/cfb/schools/ucla/
2015.0,/cfb/schools/arizona-state/
2015.0,/cfb/schools/arizona/
2015.0,/cfb/schools/colorado/
2015.0,/cfb/schools/florida/
2015.0,/cfb/schools/georgia/
2015.0,/cfb/schools/tennessee/
2015.0,/cfb/schools/kentucky/
2015.0,/cfb/schools/vanderbilt/
2015.0,/cfb/schools/missouri/
2015.0,/cfb/schools/south-carolina/
2015.0,/cfb/schools/alabama/
2015.0,/cfb/schools/mississippi/
2015.0,/cfb/schools/louisiana-state/
2015.0,/cfb/schools/arkansas/
2015.0,/cfb/schools/mississippi-state/
2015.0,/cfb/schools/texas-am/
2015.0,/cfb/schools/auburn/
2015.0,/cfb/schools/appalachian-state/
2015.0,/cfb/schools/georgia-southern/
2015.0,/cfb/schools/arkansas-state/
2015.0,/cfb/schools/georgia-state/
2015.0,/cfb/schools/south-alabama/
2015.0,/cfb/schools/idaho/
2015.0,/cfb/schools/louisiana-lafayette/
2015.0,/cfb/schools/troy/
2015.0,/cfb/schools/new-mexico-state/
2015.0,/cfb/schools/texas-state/
2015.0,/cfb/schools/louisiana-monroe/
2016.0,/cfb/schools/clemson/
2016.0,/cfb/schools/louisville/
2016.0,/cfb/schools/florida-state/
2016.0,/cfb/schools/north-carolina-state/
2016.0,/cfb/schools/wake-forest/
2016.0,/cfb/schools/boston-college/
2016.0,/cfb/schools/syracuse/
2016.0,/cfb/schools/virginia-tech/
2016.0,/cfb/schools/miami-fl/
2016.0,/cfb/schools/north-carolina/
2016.0,/cfb/schools/pittsburgh/
2016.0,/cfb/schools/georgia-tech/
2016.0,/cfb/schools/duke/
2016.0,/cfb/schools/virginia/
2016.0,/cfb/schools/south-florida/
2016.0,/cfb/schools/temple/
2016.0,/cfb/schools/central-florida/
2016.0,/cfb/schools/cincinnati/
2016.0,/cfb/schools/connecticut/
2016.0,/cfb/schools/east-carolina/
2016.0,/cfb/schools/navy/
2016.0,/cfb/schools/tulsa/
2016.0,/cfb/schools/houston/
2016.0,/cfb/schools/memphis/
2016.0,/cfb/schools/southern-methodist/
2016.0,/cfb/schools/tulane/
2016.0,/cfb/schools/oklahoma/
2016.0,/cfb/schools/oklahoma-state/
2016.0,/cfb/schools/west-virginia/
2016.0,/cfb/schools/kansas-state/
2016.0,/cfb/schools/texas-christian/
2016.0,/cfb/schools/baylor/
2016.0,/cfb/schools/texas/
2016.0,/cfb/schools/texas-tech/
2016.0,/cfb/schools/iowa-state/
2016.0,/cfb/schools/kansas/
2016.0,/cfb/schools/ohio-state/
2016.0,/cfb/schools/penn-state/
2016.0,/cfb/schools/michigan/
2016.0,/cfb/schools/indiana/
2016.0,/cfb/schools/maryland/
2016.0,/cfb/schools/michigan-state/
2016.0,/cfb/schools/rutgers/
2016.0,/cfb/schools/wisconsin/
2016.0,/cfb/schools/iowa/
2016.0,/cfb/schools/nebraska/
2016.0,/cfb/schools/minnesota/
2016.0,/cfb/schools/northwestern/
2016.0,/cfb/schools/illinois/
2016.0,/cfb/schools/purdue/
2016.0,/cfb/schools/old-dominion/
2016.0,/cfb/schools/western-kentucky/
2016.0,/cfb/schools/middle-tennessee-state/
2016.0,/cfb/schools/florida-international/
2016.0,/cfb/schools/florida-atlantic/
2016.0,/cfb/schools/marshall/
2016.0,/cfb/schools/charlotte/
2016.0,/cfb/schools/louisiana-tech/
2016.0,/cfb/schools/texas-san-antonio/
2016.0,/cfb/schools/southern-mississippi/
2016.0,/cfb/schools/north-texas/
2016.0,/cfb/schools/texas-el-paso/
2016.0,/cfb/schools/rice/
2016.0,/cfb/schools/massachusetts/
2016.0,/cfb/schools/army/
2016.0,/cfb/schools/brigham-young/
2016.0,/cfb/schools/notre-dame/
2016.0,/cfb/schools/ohio/
2016.0,/cfb/schools/miami-oh/
2016.0,/cfb/schools/akron/
2016.0,/cfb/schools/bowling-green-state/
2016.0,/cfb/schools/kent-state/
2016.0,/cfb/schools/buffalo/
2016.0,/cfb/schools/western-michigan/
2016.0,/cfb/schools/toledo/
2016.0,/cfb/schools/northern-illinois/
2016.0,/cfb/schools/eastern-michigan/
2016.0,/cfb/schools/central-michigan/
2016.0,/cfb/schools/ball-state/
2016.0,/cfb/schools/boise-state/
2016.0,/cfb/schools/new-mexico/
2016.0,/cfb/schools/wyoming/
2016.0,/cfb/schools/air-force/
2016.0,/cfb/schools/colorado-state/
2016.0,/cfb/schools/utah-state/
2016.0,/cfb/schools/san-diego-state/
2016.0,/cfb/schools/hawaii/
2016.0,/cfb/schools/nevada/
2016.0,/cfb/schools/nevada-las-vegas/
2016.0,/cfb/schools/san-jose-state/
2016.0,/cfb/schools/fresno-state/
2016.0,/cfb/schools/washington/
2016.0,/cfb/schools/washington-state/
2016.0,/cfb/schools/stanford/
2016.0,/cfb/schools/california/
2016.0,/cfb/schools/oregon-state/
2016.0,/cfb/schools/oregon/
2016.0,/cfb/schools/colorado/
2016.0,/cfb/schools/southern-california/
2016.0,/cfb/schools/utah/
2016.0,/cfb/schools/arizona-state/
2016.0,/cfb/schools/ucla/
2016.0,/cfb/schools/arizona/
2016.0,/cfb/schools/florida/
2016.0,/cfb/schools/georgia/
2016.0,/cfb/schools/tennessee/
2016.0,/cfb/schools/kentucky/
2016.0,/cfb/schools/south-carolina/
2016.0,/cfb/schools/vanderbilt/
2016.0,/cfb/schools/missouri/
2016.0,/cfb/schools/alabama/
2016.0,/cfb/schools/auburn/
2016.0,/cfb/schools/louisiana-state/
2016.0,/cfb/schools/texas-am/
2016.0,/cfb/schools/arkansas/
2016.0,/cfb/schools/mississippi-state/
2016.0,/cfb/schools/mississippi/
2016.0,/cfb/schools/appalachian-state/
2016.0,/cfb/schools/georgia-southern/
2016.0,/cfb/schools/arkansas-state/
2016.0,/cfb/schools/troy/
2016.0,/cfb/schools/idaho/
2016.0,/cfb/schools/louisiana-lafayette/
2016.0,/cfb/schools/louisiana-monroe/
2016.0,/cfb/schools/south-alabama/
2016.0,/cfb/schools/georgia-state/
2016.0,/cfb/schools/new-mexico-state/
2016.0,/cfb/schools/texas-state/
2017.0,/cfb/schools/clemson/
2017.0,/cfb/schools/north-carolina-state/
2017.0,/cfb/schools/louisville/
2017.0,/cfb/schools/boston-college/
2017.0,/cfb/schools/wake-forest/
2017.0,/cfb/schools/florida-state/
2017.0,/cfb/schools/syracuse/
2017.0,/cfb/schools/miami-fl/
2017.0,/cfb/schools/virginia-tech/
2017.0,/cfb/schools/georgia-tech/
2017.0,/cfb/schools/duke/
2017.0,/cfb/schools/virginia/
2017.0,/cfb/schools/pittsburgh/
2017.0,/cfb/schools/north-carolina/
2017.0,/cfb/schools/central-florida/
2017.0,/cfb/schools/south-florida/
2017.0,/cfb/schools/temple/
2017.0,/cfb/schools/cincinnati/
2017.0,/cfb/schools/connecticut/
2017.0,/cfb/schools/east-carolina/
2017.0,/cfb/schools/memphis/
2017.0,/cfb/schools/houston/
2017.0,/cfb/schools/navy/
2017.0,/cfb/schools/southern-methodist/
2017.0,/cfb/schools/tulane/
2017.0,/cfb/schools/tulsa/
2017.0,/cfb/schools/oklahoma/
2017.0,/cfb/schools/texas-christian/
2017.0,/cfb/schools/oklahoma-state/
2017.0,/cfb/schools/iowa-state/
2017.0,/cfb/schools/kansas-state/
2017.0,/cfb/schools/texas/
2017.0,/cfb/schools/west-virginia/
2017.0,/cfb/schools/texas-tech/
2017.0,/cfb/schools/baylor/
2017.0,/cfb/schools/kansas/
2017.0,/cfb/schools/ohio-state/
2017.0,/cfb/schools/penn-state/
2017.0,/cfb/schools/michigan-state/
2017.0,/cfb/schools/michigan/
2017.0,/cfb/schools/rutgers/
2017.0,/cfb/schools/indiana/
2017.0,/cfb/schools/maryland/
2017.0,/cfb/schools/wisconsin/
2017.0,/cfb/schools/northwestern/
2017.0,/cfb/schools/iowa/
2017.0,/cfb/schools/purdue/
2017.0,/cfb/schools/nebraska/
2017.0,/cfb/schools/minnesota/
2017.0,/cfb/schools/illinois/
2017.0,/cfb/schools/florida-atlantic/
2017.0,/cfb/schools/florida-international/
2017.0,/cfb/schools/marshall/
2017.0,/cfb/schools/middle-tennessee-state/
2017.0,/cfb/schools/western-kentucky/
2017.0,/cfb/schools/old-dominion/
2017.0,/cfb/schools/charlotte/
2017.0,/cfb/schools/north-texas/
2017.0,/cfb/schools/southern-mississippi/
2017.0,/cfb/schools/alabama-birmingham/
2017.0,/cfb/schools/louisiana-tech/
2017.0,/cfb/schools/texas-san-antonio/
2017.0,/cfb/schools/rice/
2017.0,/cfb/schools/texas-el-paso/
2017.0,/cfb/schools/massachusetts/
2017.0,/cfb/schools/army/
2017.0,/cfb/schools/notre-dame/
2017.0,/cfb/schools/brigham-young/
2017.0,/cfb/schools/ohio/
2017.0,/cfb/schools/akron/
2017.0,/cfb/schools/buffalo/
2017.0,/cfb/schools/miami-oh/
2017.0,/cfb/schools/bowling-green-state/
2017.0,/cfb/schools/kent-state/
2017.0,/cfb/schools/toledo/
2017.0,/cfb/schools/central-michigan/
2017.0,/cfb/schools/northern-illinois/
2017.0,/cfb/schools/western-michigan/
2017.0,/cfb/schools/eastern-michigan/
2017.0,/cfb/schools/ball-state/
2017.0,/cfb/schools/boise-state/
2017.0,/cfb/schools/colorado-state/
2017.0,/cfb/schools/wyoming/
2017.0,/cfb/schools/utah-state/
2017.0,/cfb/schools/air-force/
2017.0,/cfb/schools/new-mexico/
2017.0,/cfb/schools/san-diego-state/
2017.0,/cfb/schools/fresno-state/
2017.0,/cfb/schools/nevada-las-vegas/
2017.0,/cfb/schools/nevada/
2017.0,/cfb/schools/hawaii/
2017.0,/cfb/schools/san-jose-state/
2017.0,/cfb/schools/washington/
2017.0,/cfb/schools/stanford/
2017.0,/cfb/schools/washington-state/
2017.0,/cfb/schools/oregon/
2017.0,/cfb/schools/california/
2017.0,/cfb/schools/oregon-state/
2017.0,/cfb/schools/southern-california/
2017.0,/cfb/schools/arizona-state/
2017.0,/cfb/schools/arizona/
2017.0,/cfb/schools/ucla/
2017.0,/cfb/schools/utah/
2017.0,/cfb/schools/colorado/
2017.0,/cfb/schools/georgia/
2017.0,/cfb/schools/south-carolina/
2017.0,/cfb/schools/kentucky/
2017.0,/cfb/schools/missouri/
2017.0,/cfb/schools/florida/
2017.0,/cfb/schools/vanderbilt/
2017.0,/cfb/schools/tennessee/
2017.0,/cfb/schools/alabama/
2017.0,/cfb/schools/auburn/
2017.0,/cfb/schools/louisiana-state/
2017.0,/cfb/schools/mississippi-state/
2017.0,/cfb/schools/texas-am/
2017.0,/cfb/schools/mississippi/
2017.0,/cfb/schools/arkansas/
2017.0,/cfb/schools/appalachian-state/
2017.0,/cfb/schools/coastal-carolina/
2017.0,/cfb/schools/georgia-southern/
2017.0,/cfb/schools/troy/
2017.0,/cfb/schools/arkansas-state/
2017.0,/cfb/schools/georgia-state/
2017.0,/cfb/schools/new-mexico-state/
2017.0,/cfb/schools/louisiana-lafayette/
2017.0,/cfb/schools/louisiana-monroe/
2017.0,/cfb/schools/idaho/
2017.0,/cfb/schools/south-alabama/
2017.0,/cfb/schools/texas-state/
